2010/10/08 19:55,4.062613,3.08851,33.878135,0.0
2010/10/08 20:00,3.274911,3.073387,33.807056,0.0
2010/10/08 20:05,3.195158,2.958477,33.408885,0.0
2010/10/08 20:10,3.407393,2.819023,32.923423,0.0
2010/10/08 20:15,3.566569,2.784022,32.79124,0.0
2010/10/08 20:20,3.958,2.740341,32.629768,0.0
2010/10/08 20:25,3.435427,2.814288,32.869129,0.0
2010/10/08 20:30,4.598618,2.912387,33.187828,0.0
2010/10/08 20:35,4.93794,2.958661,33.338916,0.0
2010/10/08 20:40,4.703454,3.074901,33.721767,0.0
2010/10/08 20:45,4.516566,3.273888,34.368774,0.0
2010/10/08 20:50,5.192547,3.39956,34.768524,0.0
2010/10/08 20:55,4.405434,3.452333,34.932056,0.0
2010/10/08 21:00,4.054076,3.528912,35.169929,0.0
2010/10/08 21:05,4.301581,3.633502,35.493637,0.0
2010/10/08 21:10,3.965161,3.723922,35.77021,0.0
2010/10/08 21:15,3.701822,3.888786,36.272548,0.0
2010/10/08 21:20,4.842513,4.079598,36.845687,0.0
2010/10/08 21:25,5.631885,4.456705,37.957294,0.0
2010/10/08 21:30,5.723913,5.104009,39.799175,0.0
2010/10/08 21:35,7.120106,5.56654,41.067592,0.0
2010/10/08 21:40,6.340079,6.064663,42.380496,0.0
2010/10/08 21:45,7.027108,6.680867,43.97023,0.0
2010/10/08 21:50,7.336477,7.426716,45.836463,0.0
2010/10/08 21:55,9.123626,8.064623,47.387313,0.0
2010/10/08 22:00,9.658866,8.748343,49.005035,0.0
2010/10/08 22:05,9.560296,9.332039,50.345466,0.0
2010/10/08 22:10,10.79149,10.19838,52.304302,0.0
2010/10/08 22:15,13.747959,11.22075,54.564,0.0
2010/10/08 22:20,14.660189,12.1136,56.49,0.0
2010/10/08 22:25,16.410507,13.137077,58.659,0.0
2010/10/08 22:30,16.101978,14.331632,61.129,0.0
2010/10/08 22:35,18.557996,15.621093,63.749,0.0
2010/10/08 22:40,20.344886,16.850255,66.197,0.0
2010/10/08 22:45,19.34686,18.326499,69.076,0.0
2010/10/08 22:50,22.447561,19.639259,71.582,0.0
2010/10/08 22:55,23.76206,21.109678,74.35,0.0
2010/10/08 23:00,26.336132,22.458904,76.839,0.0
2010/10/08 23:05,26.384391,24.861423,81.201,0.0
2010/10/08 23:10,31.03083,27.313951,85.558,0.0
2010/10/08 23:15,34.309757,30.116474,90.43,0.0
2010/10/08 23:20,35.94178,32.880649,95.167,0.0
2010/10/08 23:25,36.709896,35.904277,100.236,0.0
2010/10/08 23:30,40.308032,39.275493,105.793,0.0
2010/10/08 23:35,44.050731,42.512111,111.03,1.365635
2010/10/08 23:40,44.868782,45.046894,115.079,1.851521
2010/10/08 23:45,52.625637,47.725605,119.297,2.427098
2010/10/08 23:50,57.965,50.337825,123.368,3.045001
2010/10/08 23:55,59.554,53.11697,127.688,3.767029
2010/10/09 00:00,67.61,56.485,132.85,4.704459
2010/10/09 00:05,69.016,59.653,137.648,5.652083
2010/10/09 00:10,77.39,63.047,142.731,6.73176
2010/10/09 00:15,80.572,66.925,148.495,8.041231
2010/10/09 00:20,83.763,70.759,154.155,9.408294
2010/10/09 00:25,84.719,74.848,160.136,10.939222
2010/10/09 00:30,90.351,78.767,165.823,12.472252
2010/10/09 00:35,94.664,82.0,170.462,13.782288
2010/10/09 00:40,94.196,85.343,175.24,15.176758
2010/10/09 00:45,94.651,88.718,180.038,16.623014
2010/10/09 00:50,100.833,91.524,183.979,17.854467
2010/10/09 00:55,103.878,94.341,187.934,19.115285
2010/10/09 01:00,107.655,97.068,191.742,20.358247
2010/10/09 01:05,106.524,99.654,195.35,21.556829
2010/10/09 01:10,113.9,102.742,199.623,23.010932
2010/10/09 01:15,119.138,105.756,203.79,24.453842
2010/10/09 01:20,121.033,108.947,208.186,26.006278
2010/10/09 01:25,125.378,111.755,212.024,27.392816
2010/10/09 01:30,127.07,114.637,215.933,28.834783
2010/10/09 01:35,134.486,116.943,219.04,30.002435
2010/10/09 01:40,142.364,118.991,221.79,31.050489
2010/10/09 01:45,142.548,120.343,223.634,31.772151
2010/10/09 01:50,140.393,121.501,225.181,32.36869
2010/10/09 01:55,140.809,122.448,226.452,32.858081
2010/10/09 02:00,137.882,123.305,227.591,33.302761
2010/10/09 02:05,141.871,124.254,228.879,33.796962
2010/10/09 02:10,143.307,125.323,230.316,34.355518
